0,0.0,0.0,-0.2446043165467626,-0.20863309352517986,-0.37410071942446044,-0.5251798561151079,-0.41007194244604317,-0.7841726618705036,-0.4316546762589928,-1.0,-0.23741007194244604,-0.7266187050359713,-0.2589928057553957,-0.9424460431654677,-0.2446043165467626,-0.762589928057554,-0.22302158273381295,-0.6402877697841727,-0.07194244604316546,-0.7122302158273381,-0.09352517985611511,-0.9136690647482014,-0.1079136690647482,-0.6474820143884892,-0.07913669064748201,-0.5611510791366906,0.1079136690647482,-0.6762589928057554,0.08633093525179857,-0.8633093525179856,0.04316546762589928,-0.60431654676259,0.050359712230215826,-0.48201438848920863,0.2949640287769784,-0.6187050359712231,0.302158273381295,-0.8561151079136691,0.23741007194244604,-0.7266187050359713,0.2158273381294964,-0.60431654676259
0,0.0,0.0,-0.21830985915492956,-0.20422535211267606,-0.3380281690140845,-0.5211267605633803,-0.3732394366197183,-0.7816901408450704,-0.39436619718309857,-1.0,-0.20422535211267606,-0.7323943661971831,-0.22535211267605634,-0.9436619718309859,-0.21830985915492956,-0.7464788732394366,-0.19014084507042253,-0.6408450704225352,-0.04225352112676056,-0.7183098591549296,-0.07042253521126761,-0.9084507042253521,-0.09154929577464789,-0.6408450704225352,-0.06338028169014084,-0.5704225352112676,0.1267605633802817,-0.676056338028169,0.11267605633802817,-0.8591549295774648,0.056338028169014086,-0.5985915492957746,0.06338028169014084,-0.4859154929577465,0.3028169014084507,-0.6197183098591549,0.323943661971831,-0.8591549295774648,0.2535211267605634,-0.7323943661971831,0.22535211267605634,-0.6267605633802817
0,0.0,0.0,-0.22142857142857142,-0.2,-0.34285714285714286,-0.5142857142857142,-0.38571428571428573,-0.7785714285714286,-0.4,-1.0,-0.20714285714285716,-0.7357142857142858,-0.2357142857142857,-0.95,-0.22857142857142856,-0.75,-0.2,-0.6428571428571429,-0.04285714285714286,-0.7142857142857143,-0.07857142857142857,-0.9214285714285714,-0.1,-0.65,-0.07142857142857142,-0.5857142857142857,0.12857142857142856,-0.6714285714285714,0.10714285714285714,-0.8642857142857143,0.05,-0.6071428571428571,0.06428571428571428,-0.5,0.30714285714285716,-0.6142857142857143,0.32857142857142857,-0.8642857142857143,0.2571428571428571,-0.7428571428571429,0.2357142857142857,-0.6357142857142857
0,0.0,0.0,-0.2097902097902098,-0.20279720279720279,-0.32867132867132864,-0.5244755244755245,-0.36363636363636365,-0.7832167832167832,-0.38461538461538464,-1.0,-0.1958041958041958,-0.7342657342657343,-0.22377622377622378,-0.9370629370629371,-0.2097902097902098,-0.7272727272727273,-0.18181818181818182,-0.6363636363636364,-0.03496503496503497,-0.7202797202797203,-0.06293706293706294,-0.9020979020979021,-0.09090909090909091,-0.6363636363636364,-0.06293706293706294,-0.5734265734265734,0.13286713286713286,-0.6783216783216783,0.11888111888111888,-0.8461538461538461,0.055944055944055944,-0.5944055944055944,0.06993006993006994,-0.48951048951048953,0.3076923076923077,-0.6153846153846154,0.3356643356643357,-0.8531468531468531,0.25874125874125875,-0.7342657342657343,0.23076923076923078,-0.6363636363636364
0,0.0,0.0,-0.2127659574468085,-0.19858156028368795,-0.3333333333333333,-0.524822695035461,-0.3617021276595745,-0.7872340425531915,-0.375886524822695,-1.0,-0.19858156028368795,-0.7375886524822695,-0.2198581560283688,-0.9361702127659575,-0.2127659574468085,-0.7446808510638298,-0.1773049645390071,-0.6524822695035462,-0.03546099290780142,-0.7163120567375887,-0.06382978723404255,-0.8936170212765957,-0.0851063829787234,-0.6312056737588653,-0.06382978723404255,-0.5815602836879432,0.1347517730496454,-0.6737588652482269,0.12056737588652482,-0.8439716312056738,0.06382978723404255,-0.5886524822695035,0.07092198581560284,-0.48936170212765956,0.3120567375886525,-0.6170212765957447,0.3404255319148936,-0.851063829787234,0.2695035460992908,-0.7304964539007093,0.24822695035460993,-0.624113475177305
0,0.0,0.0,-0.2158273381294964,-0.2014388489208633,-0.3381294964028777,-0.5179856115107914,-0.37410071942446044,-0.7841726618705036,-0.37410071942446044,-1.0,-0.2014388489208633,-0.7410071942446043,-0.2158273381294964,-0.9496402877697842,-0.20863309352517986,-0.7410071942446043,-0.18705035971223022,-0.6402877697841727,-0.03597122302158273,-0.7194244604316546,-0.050359712230215826,-0.9064748201438849,-0.08633093525179857,-0.6402877697841727,-0.06474820143884892,-0.5899280575539568,0.14388489208633093,-0.6762589928057554,0.1366906474820144,-0.8561151079136691,0.07194244604316546,-0.6115107913669064,0.07194244604316546,-0.5107913669064749,0.3237410071942446,-0.6187050359712231,0.35251798561151076,-0.8489208633093526,0.2733812949640288,-0.7338129496402878,0.23741007194244604,-0.6402877697841727
0,0.0,0.0,-0.2112676056338028,-0.19014084507042253,-0.33098591549295775,-0.5140845070422535,-0.36619718309859156,-0.7816901408450704,-0.3873239436619718,-1.0,-0.20422535211267606,-0.7323943661971831,-0.22535211267605634,-0.9366197183098591,-0.21830985915492956,-0.7323943661971831,-0.19718309859154928,-0.6408450704225352,-0.04225352112676056,-0.7183098591549296,-0.07042253521126761,-0.9014084507042254,-0.09859154929577464,-0.6267605633802817,-0.07042253521126761,-0.5774647887323944,0.13380281690140844,-0.676056338028169,0.11971830985915492,-0.8450704225352113,0.06338028169014084,-0.5915492957746479,0.07042253521126761,-0.5,0.30985915492957744,-0.6197183098591549,0.33098591549295775,-0.852112676056338,0.2605633802816901,-0.7183098591549296,0.2323943661971831,-0.6197183098591549
0,0.0,0.0,-0.21428571428571427,-0.2,-0.3357142857142857,-0.5214285714285715,-0.36428571428571427,-0.7857142857142857,-0.37857142857142856,-1.0,-0.20714285714285716,-0.75,-0.24285714285714285,-0.95,-0.22857142857142856,-0.7428571428571429,-0.2,-0.6571428571428571,-0.04285714285714286,-0.7357142857142858,-0.08571428571428572,-0.9142857142857143,-0.10714285714285714,-0.65,-0.07142857142857142,-0.6,0.1357142857142857,-0.6928571428571428,0.1,-0.8642857142857143,0.05,-0.6142857142857143,0.06428571428571428,-0.5214285714285715,0.3142857142857143,-0.6285714285714286,0.32857142857142857,-0.8642857142857143,0.2571428571428571,-0.7357142857142858,0.22857142857142856,-0.6357142857142857
0,0.0,0.0,-0.20863309352517986,-0.18705035971223022,-0.33093525179856115,-0.5179856115107914,-0.3669064748201439,-0.7841726618705036,-0.381294964028777,-1.0,-0.2158273381294964,-0.7482014388489209,-0.2446043165467626,-0.9568345323741008,-0.2302158273381295,-0.7553956834532374,-0.2014388489208633,-0.6474820143884892,-0.04316546762589928,-0.7338129496402878,-0.07194244604316546,-0.920863309352518,-0.09352517985611511,-0.6474820143884892,-0.07194244604316546,-0.5827338129496403,0.12949640287769784,-0.6834532374100719,0.1223021582733813,-0.8633093525179856,0.06474820143884892,-0.5899280575539568,0.06474820143884892,-0.48201438848920863,0.30935251798561153,-0.6258992805755396,0.34532374100719426,-0.8633093525179856,0.2733812949640288,-0.7410071942446043,0.2446043165467626,-0.6402877697841727
0,0.0,0.0,-0.21428571428571427,-0.2,-0.32857142857142857,-0.5142857142857142,-0.36428571428571427,-0.7785714285714286,-0.37857142857142856,-1.0,-0.22142857142857142,-0.7357142857142858,-0.24285714285714285,-0.9428571428571428,-0.2357142857142857,-0.7571428571428571,-0.20714285714285716,-0.6571428571428571,-0.05,-0.7214285714285714,-0.07857142857142857,-0.9071428571428571,-0.1,-0.6285714285714286,-0.07142857142857142,-0.5714285714285714,0.12857142857142856,-0.6857142857142857,0.11428571428571428,-0.85,0.05714285714285714,-0.5785714285714286,0.06428571428571428,-0.4714285714285714,0.30714285714285716,-0.6285714285714286,0.32857142857142857,-0.8714285714285714,0.2642857142857143,-0.7285714285714285,0.2357142857142857,-0.6214285714285714
